1	0.16161404465862833	0.00020006094773731525
2	0.08931996848439575	0.0004001218954746305
3	0.061614182160921786	0.0006001828432119457
4	0.04728617205904311	0.000800243790949261
5	0.03916988197211878	0.0009999661516069524
6	0.033478291962595025	0.0009777446815712424
7	0.029164171591277287	0.0009555232115355324
8	0.025926904050135997	0.0009333017414998223
9	0.023338147429392414	0.0009110802714641122
10	0.021132934071441328	0.0008888588014284022
11	0.019437203849954048	0.0008666373313926922
12	0.017929436278181606	0.0008444158613569821
13	0.016638754906584896	0.0008221943913212721
14	0.015527527824563738	0.000799972921285562
15	0.014565856925226188	0.000777751451249852
16	0.013712621600488039	0.0007555299812141418
17	0.012966110232139831	0.0007333085111784317
18	0.012941722846247814	0.0007110870411427217
19	0.012288781907646517	0.0006888655711070117
20	0.011690069196632109	0.0006666441010713017
21	0.01115540079267615	0.0006444226310355916
22	0.010670700402786398	0.0006222011609998816
23	0.010225535757707804	0.0005999796909641715
24	0.009819439084268624	0.0005777582209284614
25	0.009442634216164592	0.0005555367508927513
26	0.009093550446506315	0.0005333152808570413
27	0.008769786929137708	0.0005110938108213312
28	0.008462483288747727	0.0004888723407856212
29	0.008175699556227248	0.0004666508707499111
30	0.007916712822415123	0.0004444294007142011
31	0.007671996977317519	0.00042220793067849105
32	0.007437613234502918	0.000399986460642781
33	0.007219575625495361	0.0003777649906070709
34	0.007017088626460427	0.00035554352057136086
35	0.006820159236333883	0.00033332205053565085
36	0.006639962545093947	0.0003111005804999408
37	0.006464900971933717	0.0002888791104642307
38	0.006297978726523135	0.00026665764042852066
39	0.006139950029552633	0.0002444361703928106
40	0.0059892311021321	0.00022221470035710056
41	0.005845713096524129	0.0001999932303213905
42	0.005708897122325702	0.00017777176028568043
43	0.0055782971369016335	0.0001555502902499704
44	0.005453571275810335	0.00013332882021426033
45	0.0053343038832004775	0.00011110735017855028
46	0.005220112737431994	8.888588014284022e-05
47	0.005110699768029049	6.666441010713016e-05
48	0.005005810838521049	4.444294007142011e-05
49	0.004905145570301387	2.2221470035710054e-05
50	0.004808481707601495	0.0
